,p_val,avg_logFC,pct.1,pct.2,p_val_adj
SRP19,0.0444954536046911,0.0342087365438984,0.464,0.398,1
CD93,0.0445046659668479,0.0402366513407091,0.03,0.013,1
MYO18A,0.0445128277837669,0.0216087127325773,0.115,0.079,1
ZNF519,0.044561184096989,0.0391516995146341,0.073,0.046,1
KCNMB3,0.0446364508028302,0.0196212053204432,0.03,0.013,1
GULP1,0.0447050043020801,0.0788235183828389,0.346,0.299,1
FBF1,0.0447522992948095,0.0193523581737885,0.055,0.031,1
RNGTT,0.0447826853538034,0.0301997342395015,0.135,0.097,1
CCDC96,0.0448105909590403,0.0227199453177093,0.042,0.021,1
MAD2L2,0.0449152760365564,0.0399918026601913,0.23,0.182,1
HERC1,0.0449322648393298,0.0455419798898659,0.331,0.277,1
SELPLG,0.0449652376432784,0.0147056193370295,0.035,0.017,1
SUDS3,0.0449845769874744,0.0625182892403909,0.458,0.399,1
ZNF540,0.0449852021410013,0.0255946890691984,0.063,0.038,1
HSPA12B,0.0450978567464276,0.0286459741830219,0.063,0.038,1
PTN,0.0451032746387615,0.132720430251594,0.346,0.299,1
RAB11FIP1,0.0451591237992174,0.0217987707008298,0.168,0.125,1
MEGF9,0.0451656443646862,0.0369230297216358,0.1,0.068,1
SMARCAL1,0.0451753708876988,0.0324189528705367,0.101,0.069,1
BLVRA,0.04520262784112,0.0499840807018553,0.285,0.236,1
GFOD1,0.0452345341366806,0.0196028764667684,0.03,0.013,1
ECI2,0.0452441200187588,0.0418724588578763,0.363,0.307,1
GTF2I,0.0452965972953568,0.0601861519055504,0.834,0.848,1
ANKLE2,0.0453257916785241,0.0577889720135233,0.356,0.302,1
HDAC1,0.045406800462473,0.06925201014482,0.369,0.322,1
RBM22,0.0455095561971808,0.0465780183815301,0.378,0.317,1
POU2F1,0.0455260207320441,0.0498999327697411,0.176,0.135,1
SLC2A4RG,0.045529371507039,-0.0685509974138705,0.339,0.386,1
MIPEP,0.0455295339302593,0.0206118640147653,0.08,0.051,1
GTF2H5,0.0455350880204968,-0.0716864944244022,0.556,0.594,1
ARHGEF7,0.0455660253187786,0.0236306212087672,0.256,0.201,1
FAM149A,0.0455753906456648,0.0179005102335487,0.042,0.021,1
IRGQ,0.0455809100098358,0.0302317992588128,0.136,0.099,1
UHRF1BP1L,0.045622871239473,0.0506194153606677,0.226,0.182,1
CASD1,0.0456274099303932,0.0530293571839952,0.238,0.191,1
CD9,0.0456997246953871,0.0515818572874313,0.641,0.602,1
AFG1L,0.0457041933308499,0.0164085730555861,0.025,0.01,1
PIWIL4,0.0457041933308499,0.0164085730555861,0.025,0.01,1
CEBPD,0.0457447477667483,0.133034949996463,0.894,0.894,1
RAB3GAP1,0.0457939782434789,0.04773332186211,0.351,0.294,1
APOL1,0.0460356966235836,0.0617498994351652,0.303,0.252,1
SNX4,0.0460539409682836,0.0466749410857495,0.231,0.185,1
KCTD12,0.0460771226623392,0.0619277344834234,0.195,0.152,1
GABPA,0.0460889833470156,0.0348185095609352,0.271,0.219,1
OAS2,0.0461456277066453,0.0562245138232259,0.121,0.087,1
COPS4,0.0461525950092284,0.0510005141570678,0.303,0.254,1
ARMC1,0.0461760410527434,0.0307298840146718,0.29,0.236,1
SLC5A1,0.0462193647059387,-0.00657897109804256,0,0.007,1
HES7,0.0462195900247392,-0.0082169731022808,0,0.007,1
UPK1B,0.0462195900247392,-0.0082169731022808,0,0.007,1
LILRB1,0.0462197026842238,-0.011484949866897,0,0.007,1
CNIH3,0.0462538418803209,0.0309275282838667,0.101,0.069,1
PAAF1,0.0462612497727231,0.0334902405645076,0.125,0.089,1
HBP1,0.0462785202726516,0.0723069102990379,0.574,0.531,1
GNG5,0.0462790229578971,-0.0768116526541538,0.884,0.927,1
AURKAIP1,0.0463785439942673,-0.0596802772529228,0.789,0.842,1
H2AC8,0.0464028723423735,-0.0112914300909911,0.007,0.02,1
NSFL1C,0.0464467433252742,0.0436422698623434,0.278,0.226,1
CAPS2,0.0464603359152416,0.0147680564121851,0.025,0.01,1
ALDH1A2,0.0464630687351006,0.130493626328365,0.383,0.34,1
MYOCD,0.0464664858435726,0.0279379894355007,0.072,0.045,1
MT-CO1,0.046493712400794,0.0363217369614457,1,1,1
PPM1F,0.0465976518275961,0.0441826604436839,0.15,0.112,1
POLG2,0.0466414115060348,0.0303935422883104,0.121,0.086,1
ARNT,0.0466646077228083,0.042059368652711,0.28,0.228,1
MTERF2,0.0466750276824057,0.0330496091585034,0.138,0.101,1
DGKD,0.0466896874962536,0.0338695922347455,0.101,0.069,1
EIF3M,0.0467072107232201,-0.0648171653803394,0.674,0.711,1
RPN1,0.0468146494278727,0.0562942707204675,0.443,0.383,1
EME2,0.0468171434150633,-0.0129056354455321,0.007,0.02,1
RNF214,0.046836623219905,0.0487869948434367,0.253,0.205,1
SLC39A6,0.0468499185067831,0.0404921662045472,0.383,0.322,1
ABCA6,0.0468555207000055,0.101644673114941,0.473,0.439,1
DNAJC9,0.0468806407253395,0.0321123876146646,0.176,0.134,1
MARCKS,0.0471100362912167,0.0928539062028459,0.827,0.804,1
COX7A2,0.0472101594685153,-0.0730067336878515,0.887,0.911,1
VSIR,0.0472183227930232,0.0353137239220263,0.3,0.243,1
NXPH3,0.047223067461851,0.0285192048980746,0.073,0.046,1
ATXN10,0.0472434236949118,0.0328458162767035,0.419,0.348,1
MMS19,0.0472861244412721,0.0413707761198721,0.108,0.076,1
SELENOI,0.0473019027051264,0.0311693453676946,0.092,0.061,1
ZNF197,0.0473079993706531,0.0489292524722419,0.136,0.101,1
GRK3,0.047323063976278,-0.0394852247345798,0.063,0.094,1
RAB1A,0.047333722384232,0.0687967619294316,0.536,0.488,1
FGF10,0.0473373747865788,0.0449191847138874,0.116,0.083,1
SPOP,0.0474010440991665,0.0359649324911124,0.464,0.394,1
ATP5PO,0.0474276975023956,-0.0719081792073738,0.772,0.82,1
SLC8A1,0.0474351351386585,0.0460782126962027,0.16,0.12,1
PDLIM4,0.0474553100203605,0.0695392773504368,0.401,0.345,1
MIER3,0.0474584980207876,0.0468655039047701,0.121,0.087,1
NTNG1,0.0476047247271397,0.0287099563861478,0.057,0.033,1
PCBP2,0.0477987549417935,0.0366656490489425,0.935,0.911,1
DHRS4L2,0.0478525065786433,0.0565148346297542,0.374,0.322,1
CFH,0.0478549635529581,-0.053957257343114,0.737,0.799,1
RGMB,0.0479112786583245,0.0327137472190688,0.093,0.063,1
AKT1,0.0479871885643337,0.0483132655163364,0.358,0.305,1
SH2B3,0.0480710166328761,0.0416456506283014,0.13,0.094,1
TRIM47,0.0480843360265872,0.0731586371747291,0.24,0.198,1
KLHL2,0.0481073788393606,0.032346362694224,0.105,0.073,1
STX6,0.0481663570863991,0.0452773803796773,0.226,0.182,1
ARHGAP28,0.0481666516543873,0.0478941896291528,0.151,0.114,1
PRDX4,0.0481935436818275,-0.0597022894508259,0.704,0.766,1
GPC4,0.0482996836208778,0.0321525329407502,0.043,0.023,1
BMERB1,0.0483510631310952,0.0451131490503573,0.333,0.274,1
IBTK,0.048381160200974,0.0322307451304606,0.275,0.221,1
ZNF582,0.0484155680874394,-0.0175228324217658,0.017,0.035,1
GALNT16,0.0485053298919102,0.0299153108428118,0.128,0.092,1
SPON2,0.0485280854989538,0.116727943924837,0.865,0.878,1
SCPEP1,0.0486154730115108,0.0680729699130801,0.659,0.622,1
METTL3,0.0486350264147256,0.0231662785307581,0.111,0.078,1
HSPA13,0.048719659728333,0.0455101932188813,0.283,0.233,1
FLVCR1,0.0487677482935373,0.0240086459135638,0.065,0.04,1
PLXNC1,0.0487894361965313,0.0715206408912621,0.176,0.139,1
DYNC1LI1,0.0487933362766216,0.0348352836282277,0.391,0.327,1
ITFG2,0.0488970063886691,0.0285150064368108,0.211,0.165,1
SART1,0.0489036128295574,0.040659448193123,0.171,0.13,1
HTATIP2,0.0489253806434584,0.0364956670213434,0.171,0.13,1
RND3,0.0489410326327206,0.030626211471841,0.834,0.81,1
CDK13,0.0489423318885863,0.0556246553718289,0.383,0.33,1
MMAB,0.0489951603322869,0.0308773745627009,0.22,0.172,1
H3C1,0.0490100267295371,0.0148317197604212,0.017,0.005,1
ICAM4,0.0490100267295371,0.0148317197604212,0.017,0.005,1
TMEM159,0.0490787460441737,0.048951391917539,0.263,0.215,1
TPK1,0.0490895844772307,0.0227663987288176,0.037,0.018,1
YLPM1,0.0490942642494833,0.0276795988409468,0.309,0.249,1
TRMT10C,0.0491105857718716,-0.0510931190441547,0.328,0.381,1
SYBU,0.0491533088337797,0.0241836376019051,0.05,0.028,1
IGSF8,0.049185175784928,0.0411216919324241,0.16,0.12,1
DUOX1,0.0491973732722881,0.0179159445950682,0.037,0.018,1
PKNOX1,0.0492713587473158,0.0434220428303933,0.235,0.188,1
RPS6KA5,0.0493320095596884,0.0432231028953873,0.12,0.086,1
HECTD2,0.0493364498632723,0.037742262419537,0.118,0.084,1
ZNF771,0.0493524586318627,0.0505345980455474,0.14,0.104,1
KCNT2,0.0493823354926001,0.0208836433704286,0.057,0.033,1
MT-ND4L,0.049423531163422,0.0568002764175655,0.963,0.939,1
RIPK1,0.0494238833769268,0.0419129679638614,0.213,0.168,1
SMAP1,0.0494895056689718,0.0151377459961474,0.498,0.417,1
MICU3,0.0495200984142127,0.0435262851452229,0.406,0.35,1
MRPS27,0.0495359112427345,0.0419488193541915,0.175,0.134,1
CAMSAP1,0.0495990734996916,0.0277905461583633,0.113,0.079,1
AGAP6,0.0496441066077681,0.0225596793267,0.05,0.028,1
TDRP,0.0496554905427308,0.0224473653466113,0.057,0.033,1
DDIT3,0.0496948121308096,0.0559624747056116,0.421,0.36,1
GNL2,0.0497073546007106,0.0413787399640199,0.228,0.182,1
RAET1G,0.049758048747896,0.00992037487483768,0.017,0.005,1
WDR43,0.049776946226185,0.0328563122646123,0.295,0.243,1
GLMN,0.049780354127946,0.0263850931777247,0.103,0.071,1
UNC50,0.0497913613227059,0.0505605346823451,0.399,0.342,1
CCDC28A,0.0498111529927917,0.0357593070863552,0.205,0.16,1
COPS3,0.0498186749226211,0.0421866032097883,0.29,0.239,1
PRKACB,0.049821760349676,0.0466798603967509,0.283,0.234,1
C8orf34,0.0498370087299468,0.0179469624458437,0.037,0.018,1
CLPTM1,0.0498966993143842,0.0634714671013978,0.361,0.315,1
FAAP20,0.0498974390470051,-0.0535544126342993,0.564,0.616,1
IL34,0.049911593097825,0.0586735439469201,0.238,0.19,1
YDJC,0.0499856111127648,-0.0398642923634758,0.106,0.144,1
HNRNPM,0.0499951695151953,0.0670659017016736,0.742,0.728,1
TCEA2,0.0500749332487773,0.0542024760088553,0.349,0.3,1
EFEMP1,0.0500837902767705,0.0425066800309573,0.245,0.195,1
PTPRG,0.0501059925594726,0.0513901520689307,0.316,0.267,1
YY1AP1,0.0502351393290667,0.0353137239220262,0.215,0.17,1
ZFYVE27,0.0502724620552223,0.0371405083666626,0.097,0.066,1
PTPRJ,0.0502839056312686,0.0344202823466528,0.075,0.048,1
C1orf56,0.0502913891982283,-0.0189716650252024,0.211,0.162,1
GPATCH11,0.0503340424186638,0.0530293571839952,0.231,0.186,1
PTGFRN,0.0503598070887272,0.0357524462347176,0.266,0.211,1
GNPDA2,0.0504308110060585,0.0355064342177321,0.255,0.205,1
BBIP1,0.0504418438043366,0.0539112123608824,0.321,0.269,1
DDX39B,0.0504490453372108,0.0612857482398824,0.3,0.252,1
LOXL4,0.0504686051810183,0.025676794245976,0.058,0.035,1
MAGEH1,0.050530603139414,0.0558375917831889,0.418,0.365,1
PRSS22,0.0505997544281371,0.0179005102335487,0.037,0.018,1
BCL7C,0.0506240765766162,-0.0553406443461046,0.632,0.705,1
ZMPSTE24,0.0506451660189552,0.0481617174823085,0.26,0.213,1
C16orf86,0.0506670171556603,0.0314163835575258,0.085,0.056,1
RPL36AL,0.0506838764390942,-0.049256939313628,0.985,0.997,1
ICOS,0.0507118217692888,0.017778793726358,0.037,0.018,1
ANKRD52,0.0507359882159643,0.0389623037811538,0.087,0.058,1
CEBPZOS,0.0507624711517094,0.0417175600492191,0.361,0.304,1
NPDC1,0.0507887521797032,0.0822467927889793,0.446,0.399,1
TRPC1,0.0508231158616305,0.0347183086022624,0.13,0.094,1
PCDHB2,0.050841489118105,0.0273030573698686,0.043,0.023,1
DSE,0.0508422835951052,0.0473201670625051,0.333,0.279,1
NDUFA1,0.0508615498005583,-0.0793385367346222,0.847,0.901,1
DMXL2,0.0508810348899406,0.0347571855760837,0.128,0.092,1
FNIP2,0.0509045054408909,0.0443379828778365,0.136,0.101,1
MAP1LC3A,0.0509057615189987,0.0757263323296394,0.596,0.553,1
SIGIRR,0.0509235543961222,0.0700677510711693,0.371,0.32,1
MEX3A,0.0509600954193684,0.0284251590832249,0.075,0.048,1
LRP1,0.050981401950717,0.0732739644015661,0.862,0.883,1
TLCD1,0.0510176014895625,-0.0296941965311095,0.027,0.048,1
MAPK6,0.0510538415258902,0.0729070137831621,0.238,0.196,1
PHLPP2,0.0510543381382676,0.0162279050480435,0.05,0.028,1
MED28,0.0510681951215569,0.0224851809132218,0.416,0.347,1
LRRK2,0.0511054836463414,0.0303853985347728,0.173,0.13,1
PRUNE2,0.0511287594040024,-0.0235647743529922,0.027,0.048,1
ZNF782,0.0511663636249598,0.02395935362755,0.058,0.035,1
BCL11A,0.0511793166843416,0.0242089548908299,0.043,0.023,1
USF1,0.0512507510192523,0.0189967071290345,0.092,0.061,1
HS3ST6,0.0512708877401458,0.0253529600462547,0.058,0.035,1
LRP6,0.0513694956031127,0.0568382769510977,0.29,0.243,1
MIEN1,0.0514913612865206,0.0308848834513478,0.388,0.323,1
RBBP6,0.0515379903359897,0.108802500202927,0.546,0.52,1
RIDA,0.0515717521830311,0.048988344647611,0.143,0.107,1
PHF12,0.0515912744707844,0.0430348995988457,0.188,0.147,1
MKRN1,0.051610647781247,0.047412745757969,0.338,0.285,1
SNX33,0.0516383998879432,0.0301997342395015,0.138,0.101,1
ENC1,0.0516947770460093,0.120274094022841,0.263,0.216,1
ULK1,0.0517026518846356,0.0533631058520985,0.163,0.125,1
SS18,0.0517102154702775,0.0240334085022462,0.313,0.256,1
MOB2,0.0517145245754651,0.0514749842845186,0.306,0.259,1
PIEZO1,0.0517256785661755,0.0427217398040092,0.153,0.116,1
CHCHD7,0.0517620197578699,0.0395375950382113,0.255,0.205,1
RAP2B,0.0517646756845487,0.0798322028261552,0.256,0.215,1
RPS8,0.0517847737574682,-0.047271255541498,1,1,1
TMEM248,0.05182460754336,0.0515499674985388,0.549,0.508,1
MOCS2,0.0518569007903762,0.0369213695145583,0.406,0.345,1
SLC1A4,0.0518697992502576,0.023255390992972,0.105,0.073,1
SLC9B2,0.0520021628549302,0.0204803246279251,0.093,0.063,1
ZNF33A,0.0520493298684392,0.0528410730843399,0.321,0.271,1
FNDC3B,0.0520623436681782,0.0718122798162328,0.552,0.515,1
CAMTA2,0.0520660060499098,0.0384380897047944,0.151,0.114,1
DENND2C,0.0521085241165442,0.023765236822006,0.075,0.048,1
DAB2IP,0.0521340577711636,0.0336705162282767,0.22,0.173,1
TRMT44,0.0521415042502127,-0.0649502779114046,0.181,0.223,1
H2BC18,0.052151919878347,0.0273332465048013,0.052,0.03,1
MDC1,0.0521564620605366,0.0414206131302055,0.097,0.066,1
KIAA1191,0.0521741438679566,0.0479348111382474,0.21,0.167,1
CACNA1C,0.0522037812788394,0.0556872904286907,0.198,0.157,1
EFR3A,0.0522065944189225,0.0552910939100374,0.424,0.371,1
ZNF318,0.0522608153490381,0.0324855208305433,0.156,0.117,1
CALCRL,0.0522902613291075,0.0434792996558998,0.111,0.079,1
EXT1,0.0523211953549064,0.0332371011475966,0.233,0.185,1
ELP5,0.0523572758210751,0.0461594008265427,0.334,0.282,1
NSMAF,0.0523969854733656,0.0419961088764186,0.168,0.129,1
NAP1L5,0.0524166436045962,0.048379508735985,0.116,0.084,1
RMC1,0.0526206847838084,0.0329016791694628,0.088,0.059,1
CCNL2,0.0526342353570859,0.037210474677099,0.414,0.356,1
KCTD7,0.0526514802727963,0.0296599111188403,0.085,0.056,1
TBP,0.0526619507197843,0.0370531217105492,0.098,0.068,1
MRPL19,0.0527113139025816,0.0309031401218793,0.409,0.342,1
MCRIP2,0.0527142439127529,-0.0428583065760805,0.101,0.137,1
FMR1,0.052754549124446,0.0566036288049147,0.308,0.261,1
YAF2,0.05283107443132,0.0463848977663773,0.321,0.266,1
RBM27,0.0528349371466041,0.036003821055935,0.135,0.099,1
C19orf38,0.0529012444477335,-0.011387714064598,0.005,0.017,1
KRT19,0.05291780560231,-0.265219320714432,0.428,0.479,1
MZT1,0.0529783741611234,0.0250704682261206,0.258,0.206,1
FAF1,0.0529864828493009,0.0388116421932622,0.231,0.185,1
DCTN4,0.0529991073157123,0.0371271761633921,0.28,0.229,1
PARG,0.0530415355961379,0.0367364727584997,0.163,0.124,1
HNRNPK,0.0530569764115059,0.0587159051609989,0.932,0.929,1
RASL11B,0.0532168001385227,0.0195846067880401,0.032,0.015,1
PPARD,0.0532468939307592,0.0452441730713317,0.115,0.083,1
ZMYM1,0.0532534432255829,0.0408889316269228,0.161,0.122,1
PPM1D,0.0532755380100162,0.0352327899438745,0.111,0.079,1
CBX1,0.0532906519151497,0.0391887983831231,0.596,0.558,1
TWIST1,0.0534018923763333,0.0630099512233532,0.381,0.327,1
TSC22D4,0.0534162382221144,0.0510653921429613,0.253,0.206,1
ANKRD12,0.0534312655197311,0.0774012960395357,0.765,0.761,1
UROS,0.0534814858876683,0.0186240293292861,0.359,0.297,1
ERICH1,0.0534891913215104,0.0344080588487242,0.354,0.295,1
HINT3,0.0535171500421539,0.0205886927294638,0.201,0.155,1
C8orf88,0.0535220468465012,0.0188511875719887,0.103,0.071,1
HSD17B4,0.0535452184447581,0.069046145544544,0.361,0.315,1
UCHL1,0.0535543850142554,0.0277031373912083,0.108,0.076,1
MSANTD3,0.05358649631738,0.0408285992665783,0.275,0.224,1
NIPBL,0.0536383108698783,0.0843133017889814,0.592,0.564,1
ARHGAP23,0.0537705726905082,0.0390998145781168,0.181,0.14,1
FDPS,0.0538019509879084,-0.0798777360605647,0.483,0.523,1
PSMD9,0.0538273305215825,0.0384597546563198,0.423,0.361,1
CEP78,0.0538400269742303,0.0365355178199586,0.161,0.122,1
SLC26A7,0.0539313672740172,-0.0063851382136869,0.005,0.017,1
ATG13,0.0539411733630046,0.0414372588510074,0.188,0.147,1
LPAR6,0.0539470779181822,0.0780933116730321,0.379,0.337,1
CCDC186,0.0539596483164986,0.0755534415961521,0.483,0.429,1
CLDN23,0.0540613157330921,0.0295624499813916,0.097,0.066,1
E2F5,0.0541390700904871,0.0225823562349312,0.052,0.03,1
CPLANE1,0.054155160852378,0.0367107380320582,0.246,0.198,1
ATP6V1C1,0.054176032674396,0.0472591859658824,0.268,0.218,1
RAPH1,0.0542106449353588,0.0633448287171342,0.21,0.168,1
ST8SIA1,0.0542390403771301,0.0145350718792781,0.065,0.04,1
BAZ2A,0.0542480947394781,0.0458424638405705,0.296,0.246,1
WDR34,0.0542937425252414,0.0396869490822497,0.2,0.157,1
CLEC14A,0.0542958664965191,0.045416032109153,0.013,0.003,1
ITIH5,0.054303508857194,0.0320328693841436,0.185,0.142,1
ELOA,0.0543510093725289,0.0350894641938206,0.28,0.228,1
ZBTB2,0.0543784247214403,0.027094383491603,0.06,0.036,1
FREM1,0.0543938370116679,0.0616502720735528,0.118,0.086,1
NRARP,0.0544808419181983,0.0794613300020018,0.16,0.124,1
EPB41,0.0545354377060112,0.0379168491404779,0.11,0.078,1
ZFYVE16,0.0545520811262859,0.0847164316409033,0.656,0.632,1
ACSS3,0.0545521441344887,0.0326105753015479,0.21,0.165,1
PCM1,0.0545766225446717,0.0477596040084617,0.777,0.757,1
TAF5,0.0546612857709847,0.0209434484060302,0.052,0.03,1
MPV17L2,0.0547195078957309,-0.0323455371094035,0.04,0.064,1
GOLIM4,0.0547255245057861,0.0725046442684006,0.602,0.578,1
KIAA0753,0.0547365181587176,0.0293384607319392,0.108,0.076,1
PTPN2,0.0547723166208683,0.0659607290607472,0.366,0.325,1
PHB2,0.0547731704340566,-0.0493805903157025,0.682,0.738,1
BIRC2,0.0547928885933805,0.0487764128888438,0.343,0.297,1
ADAP1,0.0548218152930398,0.0164350558960314,0.022,0.008,1
CCNE2,0.0548218152930398,0.0164350558960314,0.022,0.008,1
A2ML1,0.0548218246774015,0.0196765498202024,0.022,0.008,1
ERG,0.054824183244036,0.0164751055041513,0.013,0.003,1
TMEM185A,0.0548982244909165,0.0367770073284131,0.165,0.125,1
FAM120AOS,0.0549263691181072,0.0730935146357953,0.429,0.381,1
JARID2,0.0550665100637786,0.0342605379373675,0.143,0.106,1
SCN5A,0.0550692979213054,0.0148103601690295,0.022,0.008,1
GPR143,0.0550892646627978,0.0115691267352969,0.013,0.003,1
WFDC2,0.0551124230146676,-0.496106876848571,0.373,0.403,1
FAM122B,0.0551773321704704,0.0251695662361155,0.087,0.058,1
STRN3,0.0552052476824899,0.0310910570631446,0.361,0.302,1
MAGIX,0.0552219788818472,0.00992843727783695,0.013,0.003,1
PTCD3,0.0552298696918838,0.0225617378907897,0.248,0.196,1
LDLRAP1,0.0552685478313167,0.0387752182918942,0.092,0.063,1
FAM107A,0.0552723695182865,0.0180253882824915,0.022,0.008,1
PPIC,0.0553127257353449,-0.0573030344923431,0.769,0.82,1
AMN,0.0553175439789129,0.0131830205096541,0.022,0.008,1
MX2,0.055324899073193,0.0704022639826677,0.283,0.233,1
AMER1,0.0553487077568116,0.0164085730555861,0.027,0.012,1
EHMT1,0.0553910432522807,0.0404881920287418,0.333,0.281,1
NRBF2,0.055418810970977,0.0317367125691567,0.394,0.335,1
DCAF8,0.055534201801947,0.0497847824408597,0.175,0.135,1
H4C1,0.0555582074960801,0.0131990663365359,0.013,0.003,1
XPO5,0.0556346235038341,0.0307916279439066,0.11,0.078,1
ATP8B4,0.055658170944623,0.0147891395032832,0.027,0.012,1
MATR3.1,0.0556661205729631,0.037655738330095,0.125,0.091,1
POU5F2,0.0556884566278062,0.0257874871838797,0.045,0.025,1
SEMA6B,0.0557079278741287,0.0196212053204432,0.027,0.012,1
CCDC81,0.0557593261725867,0.00828505153410686,0.013,0.003,1
IGF2,0.0558010567620379,0.051543100852243,0.092,0.063,1
TMEM74B,0.0558347586054707,-0.0343417649276565,0.023,0.043,1
LZTS2,0.0558867357121907,0.0373091708733871,0.283,0.231,1
PRKCSH,0.0558967326718156,0.0574752957248786,0.444,0.398,1
RNF144A,0.0559356177740152,0.0571916369156152,0.308,0.262,1
ARF5,0.0559395764229808,-0.0660706906902582,0.591,0.645,1
METTL4,0.0559456816317697,0.0394049602479115,0.168,0.129,1
NTMT1,0.0559533526193728,0.0397239551712358,0.406,0.348,1
HOXD13,0.0559726000301805,0.00991504374503784,0.022,0.008,1
PPP2R2C,0.0560243139003954,0.0701894824070998,0.135,0.101,1
IDI1,0.0560400312972247,0.0642513831674481,0.361,0.31,1
CHMP7,0.0560763238050891,0.0340744464170211,0.161,0.122,1
CST7,0.0562214535618358,0.0649320871987591,0.07,0.045,1
DMXL1,0.0562396912331804,0.0530209453754983,0.258,0.215,1
CLIP4,0.0562755993590903,0.0330857391286364,0.136,0.101,1
LHFPL2,0.05635250980234,0.0368993070525758,0.153,0.116,1
FBXL12,0.0563768168978875,0.0414831209437027,0.196,0.155,1
GTF3C3,0.0564268391529548,0.0406408151735483,0.13,0.096,1
PIP5K1A,0.0564354207146957,0.0451492940168209,0.203,0.162,1
ADGRL4,0.0564663830955974,0.0230032240081283,0.01,0.002,1
FSCN1,0.0565793470183965,0.0632302063404285,0.263,0.216,1
NPTN,0.0566379704233506,0.0442786541820122,0.444,0.389,1
NECTIN3,0.0566554630211916,0.0413459137949951,0.193,0.152,1
ANKS1A,0.056708561576433,0.0254774520744797,0.148,0.111,1
DRAXIN,0.0567098053403564,0.00993114244077553,0.01,0.002,1
FABP3,0.0567098053403564,0.00993114244077553,0.01,0.002,1
ANKRD31,0.0567098053403564,0.00993114244077553,0.01,0.002,1
C6orf52,0.0567098053403564,0.00993114244077553,0.01,0.002,1
ZNF311,0.0567098053403564,0.00993114244077553,0.01,0.002,1
ICAM5,0.0567098053403564,0.00993114244077553,0.01,0.002,1
SLC27A6,0.0567098053403564,0.00993114244077553,0.01,0.002,1
GK5,0.0567289063826294,0.0362898293392221,0.126,0.092,1
